household_id,age,PNUM,sex,pemploy,pstudent,ptype,age_16_to_19,age_16_p,adult,male,female,has_non_worker,has_retiree,has_preschool_kid,has_driving_kid,has_school_kid,has_full_time,has_part_time,has_university,student_is_employed,nonstudent_to_school,is_student,is_gradeschool,is_highschool,is_university,school_segment,is_worker,home_zone_id,value_of_time,school_zone_id,school_location_logsum,distance_to_school,roundtrip_auto_time_to_school,workplace_zone_id,workplace_location_logsum,distance_to_work,workplace_in_cbd,work_zone_area_type,roundtrip_auto_time_to_work,work_auto_savings,work_auto_savings_ratio,free_parking_at_work,income,hhsize,HHT,auto_ownership,num_workers,sample_rate,income_in_thousands,income_segment,median_value_of_time,hh_value_of_time,num_non_workers,num_drivers,num_adults,num_children,num_young_children,num_children_5_to_15,num_children_16_to_17,num_college_age,num_young_adults,non_family,family,home_is_urban,home_is_rural,hh_work_auto_savings_ratio,auPkRetail,auPkTotal,auOpRetail,auOpTotal,trPkRetail,trPkTotal,trOpRetail,trOpTotal,nmRetail,nmTotal,DISTRICT,SD,county_id,TOTHH,TOTPOP,TOTACRE,RESACRE,CIACRE,TOTEMP,AGE0519,RETEMPN,FPSEMPN,HEREMPN,OTHEMPN,AGREMPN,MWTEMPN,PRKCST,OPRKCST,area_type,HSENROLL,COLLFTE,COLLPTE,TOPOLOGY,TERMINAL,household_density,employment_density,density_index,is_cbd
1259353,45,1,1,1,3,1,False,True,True,True,False,False,False,False,True,True,False,True,True,False,False,False,False,False,False,0,True,10,8.272377137502875,-1,,,0.0,24,14.110181360452644,1.76,True,0.0,12.18,29.220798,0.24350666,False,43000,6,1,1,4,0.02,43.0,2,8.81,8.272377137502875,2,5,4,2,0,1,1,2,0,False,True,True,False,0.650365,9.186004126767736,12.403890115167114,9.180762007450875,12.39634439278583,7.379335812398483,10.548674760263006,7.306521923298712,10.495921687099004,7.567826158130381,10.694411506898852,1,1,1,5344,9308,73.5,10.37666,35.0,11172,822,139,3157,3008,4622,1,245,90.6058,277.92566,0,0.0,690.54974,0.0,3,4.73802,117.76979619037628,246.20586883212647,79.66360880593872,False
1259353,43,2,2,2,3,1,False,True,True,False,True,False,False,False,True,True,True,True,True,False,False,False,False,False,False,0,True,10,8.272377137502875,-1,,,0.0,11,14.133536770508975,0.49,True,0.0,4.61,14.99,0.124916665,False,43000,6,1,1,4,0.02,43.0,2,8.81,8.272377137502875,2,5,4,2,0,1,1,2,0,False,True,True,False,0.650365,9.186004126767736,12.403890115167114,9.180762007450875,12.39634439278583,7.379335812398483,10.548674760263006,7.306521923298712,10.495921687099004,7.567826158130381,10.694411506898852,1,1,1,5344,9308,73.5,10.37666,35.0,11172,822,139,3157,3008,4622,1,245,90.6058,277.92566,0,0.0,690.54974,0.0,3,4.73802,117.76979619037628,246.20586883212647,79.66360880593872,False
1259353,20,3,1,2,2,4,False,True,True,True,False,False,False,False,True,True,True,True,False,True,False,True,False,False,True,3,True,10,8.272377137502875,10,10.231077857983832,0.21,1.3,13,14.13029655951978,1.2,True,0.0,9.72,20.223,0.168525,False,43000,6,1,1,4,0.02,43.0,2,8.81,8.272377137502875,2,5,4,2,0,1,1,2,0,False,True,True,False,0.650365,9.186004126767736,12.403890115167114,9.180762007450875,12.39634439278583,7.379335812398483,10.548674760263006,7.306521923298712,10.495921687099004,7.567826158130381,10.694411506898852,1,1,1,5344,9308,73.5,10.37666,35.0,11172,822,139,3157,3008,4622,1,245,90.6058,277.92566,0,0.0,690.54974,0.0,3,4.73802,117.76979619037628,246.20586883212647,79.66360880593872,False
1259353,18,4,1,2,1,5,True,True,True,True,False,False,False,False,True,True,True,True,True,True,False,True,False,True,False,2,True,10,8.272377137502875,13,8.245719860694054,1.2,9.72,9,14.163400026150509,0.49,True,0.0,2.79,13.610002,0.11341668,False,43000,6,1,1,4,0.02,43.0,2,8.81,8.272377137502875,2,5,4,2,0,1,1,2,0,False,True,True,False,0.650365,9.186004126767736,12.403890115167114,9.180762007450875,12.39634439278583,7.379335812398483,10.548674760263006,7.306521923298712,10.495921687099004,7.567826158130381,10.694411506898852,1,1,1,5344,9308,73.5,10.37666,35.0,11172,822,139,3157,3008,4622,1,245,90.6058,277.92566,0,0.0,690.54974,0.0,3,4.73802,117.76979619037628,246.20586883212647,79.66360880593872,False
1259353,16,5,1,3,1,5,True,True,False,True,False,False,False,False,True,True,True,True,True,False,False,True,False,True,False,2,False,10,5.517675550714419,13,8.243127231524927,1.2,9.72,-1,,,False,,0.0,0.0,0.0,False,43000,6,1,1,4,0.02,43.0,2,8.81,8.272377137502875,2,5,4,2,0,1,1,2,0,False,True,True,False,0.650365,9.186004126767736,12.403890115167114,9.180762007450875,12.39634439278583,7.379335812398483,10.548674760263006,7.306521923298712,10.495921687099004,7.567826158130381,10.694411506898852,1,1,1,5344,9308,73.5,10.37666,35.0,11172,822,139,3157,3008,4622,1,245,90.6058,277.92566,0,0.0,690.54974,0.0,3,4.73802,117.76979619037628,246.20586883212647,79.66360880593872,False
1259353,12,6,2,4,1,5,False,False,False,False,True,False,False,False,True,False,True,True,True,False,False,True,True,False,False,1,False,10,5.517675550714419,10,12.448265661444076,0.21,1.3,-1,,,False,,0.0,0.0,0.0,False,43000,6,1,1,4,0.02,43.0,2,8.81,8.272377137502875,2,5,4,2,0,1,1,2,0,False,True,True,False,0.650365,9.186004126767736,12.403890115167114,9.180762007450875,12.39634439278583,7.379335812398483,10.548674760263006,7.306521923298712,10.495921687099004,7.567826158130381,10.694411506898852,1,1,1,5344,9308,73.5,10.37666,35.0,11172,822,139,3157,3008,4622,1,245,90.6058,277.92566,0,0.0,690.54974,0.0,3,4.73802,117.76979619037628,246.20586883212647,79.66360880593872,False
1594621,31,1,1,1,3,1,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,True,10,17.6624037989451,-1,,,0.0,11,15.65673756421631,0.49,True,0.0,4.61,14.99,0.124916665,False,69200,2,1,0,2,0.02,69.2,3,10.44,17.6624037989451,0,2,2,0,0,0,0,0,2,False,True,True,False,0.23833334,9.186004126767736,12.403890115167114,9.180762007450875,12.39634439278583,7.379335812398483,10.548674760263006,7.306521923298712,10.495921687099004,7.567826158130381,10.694411506898852,1,1,1,5344,9308,73.5,10.37666,35.0,11172,822,139,3157,3008,4622,1,245,90.6058,277.92566,0,0.0,690.54974,0.0,3,4.73802,117.76979619037628,246.20586883212647,79.66360880593872,False
1594621,25,2,2,2,3,1,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,True,10,17.6624037989451,-1,,,0.0,9,15.663788754130458,0.49,True,0.0,2.79,13.610002,0.11341668,False,69200,2,1,0,2,0.02,69.2,3,10.44,17.6624037989451,0,2,2,0,0,0,0,0,2,False,True,True,False,0.23833334,9.186004126767736,12.403890115167114,9.180762007450875,12.39634439278583,7.379335812398483,10.548674760263006,7.306521923298712,10.495921687099004,7.567826158130381,10.694411506898852,1,1,1,5344,9308,73.5,10.37666,35.0,11172,822,139,3157,3008,4622,1,245,90.6058,277.92566,0,0.0,690.54974,0.0,3,4.73802,117.76979619037628,246.20586883212647,79.66360880593872,False
2832313,78,1,2,3,3,3,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,10,40.346540425477535,-1,,,0.0,-1,,,False,,0.0,0.0,0.0,False,0,1,0,0,0,0.02,0.0,1,6.01,40.346540425477535,1,1,1,0,0,0,0,0,0,False,False,True,False,0.0,9.186004126767736,12.403890115167114,9.180762007450875,12.39634439278583,7.379335812398483,10.548674760263006,7.306521923298712,10.495921687099004,7.567826158130381,10.694411506898852,1,1,1,5344,9308,73.5,10.37666,35.0,11172,822,139,3157,3008,4622,1,245,90.6058,277.92566,0,0.0,690.54974,0.0,3,4.73802,117.76979619037628,246.20586883212647,79.66360880593872,False
29625,61,1,1,3,3,2,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,17,4.768890669889258,-1,,,0.0,-1,,,False,,0.0,0.0,0.0,False,4200,1,4,0,0,0.02,4.2,1,6.01,4.768890669889258,1,1,1,0,0,0,0,0,0,True,False,True,False,0.0,9.252513241068934,12.480891476278533,9.25151293367599,12.47931539012377,6.661199575340683,9.84475302896639,6.562683873514392,9.735317917445975,7.667141682301395,10.785216325380157,1,1,1,4075,7119,152.3,23.84518,36.0,9077,193,287,3374,1494,3691,5,226,109.0,477.0,1,0.0,0.0,0.0,1,4.58156,68.09236767271817,151.67470462951235,46.99470965368482,True
112535,25,1,2,1,3,1,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,True,17,12.59957875389906,-1,,,0.0,22,13.609685259099402,1.36,True,0.0,7.59,37.2188,0.31015667,False,0,1,6,0,1,0.02,0.0,1,6.01,12.59957875389906,0,1,1,0,0,0,0,0,1,True,False,True,False,0.31015667,9.252513241068934,12.480891476278533,9.25151293367599,12.47931539012377,6.661199575340683,9.84475302896639,6.562683873514392,9.735317917445975,7.667141682301395,10.785216325380157,1,1,1,4075,7119,152.3,23.84518,36.0,9077,193,287,3374,1494,3691,5,226,109.0,477.0,1,0.0,0.0,0.0,1,4.58156,68.09236767271817,151.67470462951235,46.99470965368482,True
568785,80,1,1,3,3,3,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,17,7.32202829064968,-1,,,0.0,-1,,,False,,0.0,0.0,0.0,False,8000,1,4,1,0,0.02,8.0,1,6.01,7.32202829064968,1,1,1,0,0,0,0,0,0,True,False,True,False,0.0,9.252513241068934,12.480891476278533,9.25151293367599,12.47931539012377,6.661199575340683,9.84475302896639,6.562683873514392,9.735317917445975,7.667141682301395,10.785216325380157,1,1,1,4075,7119,152.3,23.84518,36.0,9077,193,287,3374,1494,3691,5,226,109.0,477.0,1,0.0,0.0,0.0,1,4.58156,68.09236767271817,151.67470462951235,46.99470965368482,True
983048,22,1,1,1,3,1,False,True,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,0,True,17,5.517664922628381,-1,,,0.0,2,14.120474815514942,1.13,True,0.0,7.59,30.532402,0.25443667,False,59000,2,5,1,2,0.02,59.0,2,8.81,5.517664922628381,0,2,2,0,0,0,0,2,0,True,False,True,False,0.5645933,9.252513241068934,12.480891476278533,9.25151293367599,12.47931539012377,6.661199575340683,9.84475302896639,6.562683873514392,9.735317917445975,7.667141682301395,10.785216325380157,1,1,1,4075,7119,152.3,23.84518,36.0,9077,193,287,3374,1494,3691,5,226,109.0,477.0,1,0.0,0.0,0.0,1,4.58156,68.09236767271817,151.67470462951235,46.99470965368482,True
983048,22,2,1,2,2,4,False,True,True,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,3,True,17,5.517664922628381,13,9.47948461720534,0.82,6.2700005,22,14.107269613829953,1.36,True,0.0,7.59,37.2188,0.31015667,False,59000,2,5,1,2,0.02,59.0,2,8.81,5.517664922628381,0,2,2,0,0,0,0,2,0,True,False,True,False,0.5645933,9.252513241068934,12.480891476278533,9.25151293367599,12.47931539012377,6.661199575340683,9.84475302896639,6.562683873514392,9.735317917445975,7.667141682301395,10.785216325380157,1,1,1,4075,7119,152.3,23.84518,36.0,9077,193,287,3374,1494,3691,5,226,109.0,477.0,1,0.0,0.0,0.0,1,4.58156,68.09236767271817,151.67470462951235,46.99470965368482,True
1445222,43,1,2,1,3,1,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,True,17,7.595766438703255,-1,,,0.0,22,13.744452615299863,1.36,True,0.0,7.59,37.2188,0.31015667,False,68000,1,6,0,1,0.02,68.0,3,10.44,7.595766438703255,0,1,1,0,0,0,0,0,0,True,False,True,False,0.31015667,9.252513241068934,12.480891476278533,9.25151293367599,12.47931539012377,6.661199575340683,9.84475302896639,6.562683873514392,9.735317917445975,7.667141682301395,10.785216325380157,1,1,1,4075,7119,152.3,23.84518,36.0,9077,193,287,3374,1494,3691,5,226,109.0,477.0,1,0.0,0.0,0.0,1,4.58156,68.09236767271817,151.67470462951235,46.99470965368482,True
2224629,27,1,1,1,3,1,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,True,17,5.291962819274247,-1,,,0.0,16,13.857398955386689,0.63,True,0.0,3.84,19.759998,0.16466665,False,385000,2,5,1,2,0.02,385.0,4,12.86,5.291962819274247,0,2,2,0,0,0,0,0,2,True,False,True,False,0.24766664,9.252513241068934,12.480891476278533,9.25151293367599,12.47931539012377,6.661199575340683,9.84475302896639,6.562683873514392,9.735317917445975,7.667141682301395,10.785216325380157,1,1,1,4075,7119,152.3,23.84518,36.0,9077,193,287,3374,1494,3691,5,226,109.0,477.0,1,0.0,0.0,0.0,1,4.58156,68.09236767271817,151.67470462951235,46.99470965368482,True
2224629,26,2,1,1,3,1,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,True,17,5.291962819274247,-1,,,0.0,17,13.859679534698827,0.29,True,1.0,1.64,9.959999,0.08299999,False,385000,2,5,1,2,0.02,385.0,4,12.86,5.291962819274247,0,2,2,0,0,0,0,0,2,True,False,True,False,0.24766664,9.252513241068934,12.480891476278533,9.25151293367599,12.47931539012377,6.661199575340683,9.84475302896639,6.562683873514392,9.735317917445975,7.667141682301395,10.785216325380157,1,1,1,4075,7119,152.3,23.84518,36.0,9077,193,287,3374,1494,3691,5,226,109.0,477.0,1,0.0,0.0,0.0,1,4.58156,68.09236767271817,151.67470462951235,46.99470965368482,True
107628,42,1,1,2,3,1,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,True,6,6.520841092869769,-1,,,0.0,6,15.437107318045909,0.1,True,0.0,0.66,3.34,0.027833333,False,18100,1,4,0,1,0.02,18.1,1,6.01,6.520841092869769,0,1,1,0,0,0,0,0,0,True,False,True,False,0.027833333,9.271350280266804,12.523449297481994,9.265762312325014,12.519697722182595,7.313872482530061,10.50431097990682,7.068341268659587,10.25178992198404,7.83824123593578,11.023737612069544,1,1,1,2240,3963,29.0,7.0,8.0,3789,226,151,924,1997,672,1,44,150.0,546.0,0,0.0,0.0,0.0,1,5.00004,149.33333333333334,252.6,93.85038978271686,False
763879,60,1,1,3,3,2,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,6,10.449019648473794,-1,,,0.0,-1,,,False,,0.0,0.0,0.0,False,59220,1,4,1,0,0.02,59.22,2,8.81,10.449019648473794,1,1,1,0,0,0,0,0,0,True,False,True,False,0.0,9.271350280266804,12.523449297481994,9.265762312325014,12.519697722182595,7.313872482530061,10.50431097990682,7.068341268659587,10.25178992198404,7.83824123593578,11.023737612069544,1,1,1,2240,3963,29.0,7.0,8.0,3789,226,151,924,1997,672,1,44,150.0,546.0,0,0.0,0.0,0.0,1,5.00004,149.33333333333334,252.6,93.85038978271686,False
1594311,31,1,1,1,3,1,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,True,6,5.40519240111767,-1,,,0.0,2,15.551083937383776,0.81,True,0.0,5.01,22.842,0.19035,False,69200,2,1,0,2,0.02,69.2,3,10.44,5.40519240111767,0,2,2,0,0,0,0,0,2,False,True,True,False,0.35431919,9.271350280266804,12.523449297481994,9.265762312325014,12.519697722182595,7.313872482530061,10.50431097990682,7.068341268659587,10.25178992198404,7.83824123593578,11.023737612069544,1,1,1,2240,3963,29.0,7.0,8.0,3789,226,151,924,1997,672,1,44,150.0,546.0,0,0.0,0.0,0.0,1,5.00004,149.33333333333334,252.6,93.85038978271686,False
1594311,25,2,2,2,3,1,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,True,6,5.40519240111767,-1,,,0.0,4,15.549150482842515,0.7,True,0.0,4.06,19.676302,0.16396919,False,69200,2,1,0,2,0.02,69.2,3,10.44,5.40519240111767,0,2,2,0,0,0,0,0,2,False,True,True,False,0.35431919,9.271350280266804,12.523449297481994,9.265762312325014,12.519697722182595,7.313872482530061,10.50431097990682,7.068341268659587,10.25178992198404,7.83824123593578,11.023737612069544,1,1,1,2240,3963,29.0,7.0,8.0,3789,226,151,924,1997,672,1,44,150.0,546.0,0,0.0,0.0,0.0,1,5.00004,149.33333333333334,252.6,93.85038978271686,False
2819833,52,1,1,1,3,1,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,True,6,6.034414161215483,-1,,,0.0,12,15.458585949550692,0.89,True,0.0,5.3199997,20.7137,0.17261416,False,0,1,0,0,1,0.02,0.0,1,6.01,6.034414161215483,0,1,1,0,0,0,0,0,0,False,False,True,False,0.17261416,9.271350280266804,12.523449297481994,9.265762312325014,12.519697722182595,7.313872482530061,10.50431097990682,7.068341268659587,10.25178992198404,7.83824123593578,11.023737612069544,1,1,1,2240,3963,29.0,7.0,8.0,3789,226,151,924,1997,672,1,44,150.0,546.0,0,0.0,0.0,0.0,1,5.00004,149.33333333333334,252.6,93.85038978271686,False
110675,30,1,1,2,3,1,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,True,16,3.920566864239984,-1,,,0.0,19,13.725626729995362,1.6,True,1.0,9.73,43.061398,0.35884497,False,5050,1,4,0,1,0.02,5.05,1,6.01,3.920566864239984,0,1,1,0,0,0,0,0,1,True,False,True,False,0.35884497,9.312158663142275,12.554715353239278,9.309851535862029,12.554250345219318,7.016153642361786,10.534220861272347,6.945206169705918,10.442447057629572,8.247303259214123,11.373742452328104,1,1,1,6164,10272,123.4,13.73247,72.0,23407,279,2791,11982,4588,3569,65,412,164.00706,532.0228900000001,0,0.0,0.0,0.0,2,4.75017,71.8980801556283,273.02374467923295,56.91110757846511,False
112064,48,1,2,2,3,1,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,True,16,2.647107057372401,-1,,,0.0,21,15.492083174049055,0.96,True,1.0,5.26,28.139997,0.23449998,False,18000,1,6,1,1,0.02,18.0,1,6.01,2.647107057372401,0,1,1,0,0,0,0,0,0,True,False,True,False,0.23449998,9.312158663142275,12.554715353239278,9.309851535862029,12.554250345219318,7.016153642361786,10.534220861272347,6.945206169705918,10.442447057629572,8.247303259214123,11.373742452328104,1,1,1,6164,10272,123.4,13.73247,72.0,23407,279,2791,11982,4588,3569,65,412,164.00706,532.0228900000001,0,0.0,0.0,0.0,2,4.75017,71.8980801556283,273.02374467923295,56.91110757846511,False
256841,64,1,1,1,3,1,False,True,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0,True,16,12.238363900253598,-1,,,0.0,13,15.679479094050338,0.46,True,0.0,2.99,15.41,0.12841667,False,16500,2,1,1,2,0.02,16.5,1,6.01,12.238363900253598,0,2,2,0,0,0,0,0,0,False,True,True,False,0.29922587,9.312158663142275,12.554715353239278,9.309851535862029,12.554250345219318,7.016153642361786,10.534220861272347,6.945206169705918,10.442447057629572,8.247303259214123,11.373742452328104,1,1,1,6164,10272,123.4,13.73247,72.0,23407,279,2791,11982,4588,3569,65,412,164.00706,532.0228900000001,0,0.0,0.0,0.0,2,4.75017,71.8980801556283,273.02374467923295,56.91110757846511,False
256841,58,2,2,1,3,1,False,True,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0,True,16,12.238363900253598,-1,,,0.0,2,15.684332380835864,0.66,True,0.0,5.0699997,20.4971,0.17080918,True,16500,2,1,1,2,0.02,16.5,1,6.01,12.238363900253598,0,2,2,0,0,0,0,0,0,False,True,True,False,0.29922587,9.312158663142275,12.554715353239278,9.309851535862029,12.554250345219318,7.016153642361786,10.534220861272347,6.945206169705918,10.442447057629572,8.247303259214123,11.373742452328104,1,1,1,6164,10272,123.4,13.73247,72.0,23407,279,2791,11982,4588,3569,65,412,164.00706,532.0228900000001,0,0.0,0.0,0.0,2,4.75017,71.8980801556283,273.02374467923295,56.91110757846511,False
257270,61,1,1,1,3,1,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,True,16,7.027281226540117,-1,,,0.0,4,15.634482613666536,0.68,True,0.0,4.63,17.6251,0.14687583,False,22800,2,1,1,2,0.02,22.8,1,6.01,7.027281226540117,0,2,2,0,0,0,0,0,0,False,True,True,False,0.39560747,9.312158663142275,12.554715353239278,9.309851535862029,12.554250345219318,7.016153642361786,10.534220861272347,6.945206169705918,10.442447057629572,8.247303259214123,11.373742452328104,1,1,1,6164,10272,123.4,13.73247,72.0,23407,279,2791,11982,4588,3569,65,412,164.00706,532.0228900000001,0,0.0,0.0,0.0,2,4.75017,71.8980801556283,273.02374467923295,56.91110757846511,False
257270,53,2,2,2,3,1,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,True,16,7.027281226540117,-1,,,0.0,9,15.64109608776561,1.77,True,0.0,10.860001,29.847797,0.24873164,False,22800,2,1,1,2,0.02,22.8,1,6.01,7.027281226540117,0,2,2,0,0,0,0,0,0,False,True,True,False,0.39560747,9.312158663142275,12.554715353239278,9.309851535862029,12.554250345219318,7.016153642361786,10.534220861272347,6.945206169705918,10.442447057629572,8.247303259214123,11.373742452328104,1,1,1,6164,10272,123.4,13.73247,72.0,23407,279,2791,11982,4588,3569,65,412,164.00706,532.0228900000001,0,0.0,0.0,0.0,2,4.75017,71.8980801556283,273.02374467923295,56.91110757846511,False
257531,22,1,2,2,3,1,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,True,16,8.417809979092251,-1,,,0.0,12,13.802811148472596,0.67,True,0.0,4.65,17.645102,0.14704251,False,12000,2,7,0,2,0.02,12.0,1,6.01,8.417809979092251,0,2,2,0,0,0,0,2,0,True,False,True,False,0.3178517,9.312158663142275,12.554715353239278,9.309851535862029,12.554250345219318,7.016153642361786,10.534220861272347,6.945206169705918,10.442447057629572,8.247303259214123,11.373742452328104,1,1,1,6164,10272,123.4,13.73247,72.0,23407,279,2791,11982,4588,3569,65,412,164.00706,532.0228900000001,0,0.0,0.0,0.0,2,4.75017,71.8980801556283,273.02374467923295,56.91110757846511,False
257531,22,2,2,2,3,1,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,True,16,8.417809979092251,-1,,,0.0,2,13.787334502957885,0.66,True,0.0,5.0699997,20.4971,0.17080918,False,12000,2,7,0,2,0.02,12.0,1,6.01,8.417809979092251,0,2,2,0,0,0,0,2,0,True,False,True,False,0.3178517,9.312158663142275,12.554715353239278,9.309851535862029,12.554250345219318,7.016153642361786,10.534220861272347,6.945206169705918,10.442447057629572,8.247303259214123,11.373742452328104,1,1,1,6164,10272,123.4,13.73247,72.0,23407,279,2791,11982,4588,3569,65,412,164.00706,532.0228900000001,0,0.0,0.0,0.0,2,4.75017,71.8980801556283,273.02374467923295,56.91110757846511,False
257627,21,1,2,2,2,4,False,True,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,3,True,16,12.386460544611255,13,10.893995406975527,0.46,2.99,17,14.410615670913105,0.55,True,1.0,3.84,19.759998,0.16466665,False,18100,2,7,1,2,0.02,18.1,1,6.01,12.386460544611255,0,2,2,0,0,0,0,2,0,True,False,True,False,0.30116168,9.312158663142275,12.554715353239278,9.309851535862029,12.554250345219318,7.016153642361786,10.534220861272347,6.945206169705918,10.442447057629572,8.247303259214123,11.373742452328104,1,1,1,6164,10272,123.4,13.73247,72.0,23407,279,2791,11982,4588,3569,65,412,164.00706,532.0228900000001,0,0.0,0.0,0.0,2,4.75017,71.8980801556283,273.02374467923295,56.91110757846511,False
257627,18,2,2,1,3,1,True,True,True,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,0,True,16,12.386460544611255,-1,,,0.0,15,14.419721925681015,0.47,True,0.0,3.3899999,16.379402,0.13649502,False,18100,2,7,1,2,0.02,18.1,1,6.01,12.386460544611255,0,2,2,0,0,0,0,2,0,True,False,True,False,0.30116168,9.312158663142275,12.554715353239278,9.309851535862029,12.554250345219318,7.016153642361786,10.534220861272347,6.945206169705918,10.442447057629572,8.247303259214123,11.373742452328104,1,1,1,6164,10272,123.4,13.73247,72.0,23407,279,2791,11982,4588,3569,65,412,164.00706,532.0228900000001,0,0.0,0.0,0.0,2,4.75017,71.8980801556283,273.02374467923295,56.91110757846511,False
386761,47,1,1,2,3,1,False,True,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,0,True,16,5.098171219655474,-1,,,0.0,4,15.590597722513332,0.68,True,0.0,4.63,17.6251,0.14687583,False,21000,3,1,1,2,0.02,21.0,1,6.01,5.098171219655474,1,2,2,1,0,1,0,0,0,False,True,True,False,0.28337085,9.312158663142275,12.554715353239278,9.309851535862029,12.554250345219318,7.016153642361786,10.534220861272347,6.945206169705918,10.442447057629572,8.247303259214123,11.373742452328104,1,1,1,6164,10272,123.4,13.73247,72.0,23407,279,2791,11982,4588,3569,65,412,164.00706,532.0228900000001,0,0.0,0.0,0.0,2,4.75017,71.8980801556283,273.02374467923295,56.91110757846511,False
386761,43,2,2,1,3,1,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0,True,16,5.098171219655474,-1,,,0.0,15,15.601574170160411,0.47,True,0.0,3.3899999,16.379402,0.13649502,False,21000,3,1,1,2,0.02,21.0,1,6.01,5.098171219655474,1,2,2,1,0,1,0,0,0,False,True,True,False,0.28337085,9.312158663142275,12.554715353239278,9.309851535862029,12.554250345219318,7.016153642361786,10.534220861272347,6.945206169705918,10.442447057629572,8.247303259214123,11.373742452328104,1,1,1,6164,10272,123.4,13.73247,72.0,23407,279,2791,11982,4588,3569,65,412,164.00706,532.0228900000001,0,0.0,0.0,0.0,2,4.75017,71.8980801556283,273.02374467923295,56.91110757846511,False
386761,7,3,1,4,1,5,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,1,False,16,3.400480203510201,20,19.95067445224191,1.49,8.48,-1,,,False,,0.0,0.0,0.0,False,21000,3,1,1,2,0.02,21.0,1,6.01,5.098171219655474,1,2,2,1,0,1,0,0,0,False,True,True,False,0.28337085,9.312158663142275,12.554715353239278,9.309851535862029,12.554250345219318,7.016153642361786,10.534220861272347,6.945206169705918,10.442447057629572,8.247303259214123,11.373742452328104,1,1,1,6164,10272,123.4,13.73247,72.0,23407,279,2791,11982,4588,3569,65,412,164.00706,532.0228900000001,0,0.0,0.0,0.0,2,4.75017,71.8980801556283,273.02374467923295,56.91110757846511,False
982875,25,1,1,1,3,1,False,True,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,0,True,16,6.021274002645185,-1,,,0.0,10,15.590713009893207,1.61,True,0.0,9.91,30.3414,0.252845,False,30900,2,5,1,2,0.02,30.9,2,8.81,6.021274002645185,0,2,2,0,0,0,0,0,2,True,False,True,False,0.39972082,9.312158663142275,12.554715353239278,9.309851535862029,12.554250345219318,7.016153642361786,10.534220861272347,6.945206169705918,10.442447057629572,8.247303259214123,11.373742452328104,1,1,1,6164,10272,123.4,13.73247,72.0,23407,279,2791,11982,4588,3569,65,412,164.00706,532.0228900000001,0,0.0,0.0,0.0,2,4.75017,71.8980801556283,273.02374467923295,56.91110757846511,False
982875,25,2,2,2,2,4,False,True,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,3,True,16,6.021274002645185,13,12.760001421247718,0.46,2.99,4,15.603313124205917,0.68,True,0.0,4.63,17.6251,0.14687583,False,30900,2,5,1,2,0.02,30.9,2,8.81,6.021274002645185,0,2,2,0,0,0,0,0,2,True,False,True,False,0.39972082,9.312158663142275,12.554715353239278,9.309851535862029,12.554250345219318,7.016153642361786,10.534220861272347,6.945206169705918,10.442447057629572,8.247303259214123,11.373742452328104,1,1,1,6164,10272,123.4,13.73247,72.0,23407,279,2791,11982,4588,3569,65,412,164.00706,532.0228900000001,0,0.0,0.0,0.0,2,4.75017,71.8980801556283,273.02374467923295,56.91110757846511,False
